id,attr_time,attr_x,attr_y,attr_z
1,1436894934817,-0.016373843,0.0025895387,0.15004708
2,1436894934841,-0.018511869,0.0065601654,0.15187968
3,1436894934858,-0.021260764,0.0010623783,0.14943622
4,1436894934877,-0.0197336,-0.009016901,0.15157425
5,1436894934898,-0.0197336,-0.009322334,0.15615574
6,1436894934917,-0.014846679,-0.012682091,0.15004708
7,1436894934938,-0.0154575445,-0.0053517073,0.15737747
8,1436894934962,-0.013319515,-0.015736416,0.1604318
9,1436894934977,-0.017901003,-0.029480886,0.16012636
10,1436894934998,-0.013319515,-0.025815696,0.15615574
11,1436894935019,-0.016679276,-0.012987524,0.15218511
12,1436894935037,-0.017901003,-0.0022973828,0.15646116
13,1436894935057,-0.019428167,-0.011154927,0.15523943
14,1436894935078,-0.019428167,-0.01726358,0.15798834
15,1436894935112,-0.012403216,-0.01726358,0.16379155
16,1436894935120,-0.005072836,-0.010544062,0.16531871
17,1436894935137,-0.0011022091,-0.013903823,0.16348612
18,1436894935160,-0.009043459,-0.015736416,0.16379155
19,1436894935177,-0.014846679,-0.014514688,0.15921006
20,1436894935199,-0.024315089,-0.008406036,0.14974165
21,1436894935218,-0.020955332,-0.0050462745,0.1558503
22,1436894935238,-0.014541246,-0.016347282,0.15707204
23,1436894935258,-0.013319515,-0.021845069,0.15065795
24,1436894935281,-0.014541246,-0.00565714,0.15554488
25,1436894935299,-0.011792351,-0.0032136813,0.16226439
26,1436894935318,-0.009959757,-0.01359839,0.16531871
27,1436894935338,-0.01026519,-0.016958147,0.15646116
28,1436894935360,-0.018511869,-0.0065734386,0.15401772
29,1436894935381,-0.019428167,-0.0029082485,0.15676661
30,1436894935400,-0.0197336,-0.010544062,0.1585992
31,1436894935420,-0.019122735,-0.02764829,0.15829377
32,1436894935438,-0.015152112,-0.023372233,0.15982093
33,1436894935460,-0.011792351,-0.011154927,0.16073723
34,1436894935479,-0.009348892,-0.012071226,0.1631807
35,1436894935503,-0.008738026,-0.015125554,0.1595155
36,1436894935520,-0.011486921,-0.020012476,0.15737747
37,1436894935540,-0.020039033,-0.022150502,0.16073723
38,1436894935558,-0.0136249475,-0.017569013,0.16409698
39,1436894935582,-0.011792351,-0.01359839,0.1604318
40,1436894935601,-0.010570623,-0.006268006,0.15737747
41,1436894935621,-0.011792351,0.0068655945,0.16104266
42,1436894935642,-0.011792351,-0.005962573,0.16195896
43,1436894935661,-0.012708649,-0.027037425,0.16104266
44,1436894935681,-0.018511869,-0.028564587,0.16104266
45,1436894935700,-0.016679276,-0.022455934,0.16348612
46,1436894935720,-0.013014082,-0.024288531,0.16715132
47,1436894935747,-0.009348892,-0.026731992,0.15829377
48,1436894935802,-0.01393038,-0.015430983,0.15371227
49,1436894935803,-0.014541246,-0.0041299798,0.15523943
50,1436894935804,-0.014235813,0.0059493,0.15676661
51,1436894935824,-0.008432593,0.0025895387,0.15829377
52,1436894935839,-0.0096543245,0.0047275685,0.16226439
53,1436894935858,-0.013319515,-0.0013810843,0.154934
54,1436894935878,-0.013014082,-0.00565714,0.1576829
55,1436894935898,-0.016984709,-0.012987524,0.16379155
56,1436894935919,-0.009348892,-0.019096177,0.1631807
57,1436894935940,-0.007210862,-0.020012476,0.16226439
58,1436894935959,-0.010570623,-0.007489737,0.16012636
59,1436894935980,-0.012403216,-0.00779517,0.16134809
60,1436894936000,-0.016679276,-0.012376659,0.16195896
61,1436894936019,-0.0154575445,-0.018485311,0.16165352
62,1436894936047,-0.011181489,-0.012682091,0.15523943
63,1436894936059,-0.007821728,0.001978673,0.15798834
64,1436894936081,-0.011486921,-0.005962573,0.16379155
65,1436894936100,-0.016679276,-0.0108494945,0.16409698
66,1436894936120,-0.010570623,-0.008406036,0.1576829
67,1436894936140,-0.011792351,-0.00015935302,0.16012636
68,1436894936162,-0.0075162947,-0.003519114,0.16012636
69,1436894936182,-0.015152112,-0.012071226,0.16409698
70,1436894936201,-0.014541246,-0.017874446,0.16256982
71,1436894936222,-0.015152112,-0.017569013,0.16409698
72,1436894936241,-0.015762977,-0.016347282,0.16684587
73,1436894936263,-0.017290141,-0.018790744,0.17020564
74,1436894936283,-0.020039033,-0.015736416,0.16501328
75,1436894936303,-0.01606841,0.0022841059,0.15982093
76,1436894936321,-0.009348892,0.001978673,0.15921006
77,1436894936340,-0.0096543245,0.001978673,0.16623501
78,1436894936359,-0.012708649,-0.014209256,0.16134809
79,1436894936380,-0.012097783,-0.0230668,0.16409698
80,1436894936404,-0.012097783,-0.020012476,0.16287525
81,1436894936425,-0.013014082,-0.013292957,0.15921006
82,1436894936444,-0.019122735,-0.009016901,0.16134809
