id,attr_time,attr_x,attr_y,attr_z
1,1436890975229,-0.02193803,0.049719114,-0.015391149
2,1436890975249,-0.022243463,0.046359356,-0.018750908
3,1436890975270,-0.021632597,0.047581088,-0.015085716
4,1436890975290,-0.03140644,0.0561332,-0.01447485
5,1436890975309,-0.025297789,0.054300603,-0.012642255
6,1436890975329,-0.021327164,0.03841811,-0.010198793
7,1436890975349,-0.020716298,0.027422536,-0.01325312
8,1436890975369,-0.020716298,0.02100845,-0.018445475
9,1436890975389,-0.024381492,0.018564988,-0.013863985
10,1436890975409,-0.0198,0.01062374,-0.0074499007
11,1436890975429,-0.020105433,-0.006785919,-0.007144468
12,1436890975449,-0.013385918,-0.015032601,-0.008977063
13,1436890975470,-0.010026157,-0.007091352,-0.009587929
14,1436890975490,-0.014302213,0.008791145,-0.012031389
15,1436890975510,-0.021327164,0.0054313857,-0.0043955743
16,1436890975529,-0.022854328,0.00023903139,0.0014076456
17,1436890975550,-0.017051108,0.00023903139,0.0032402407
18,1436890975569,-0.014302213,0.0005444642,-0.0028684102
19,1436890975589,-0.016440243,0.0020716265,-0.008977063
20,1436890975610,-0.024686923,0.01062374,-0.008366198
21,1436890975630,-0.026824951,0.021924749,-0.007144468
22,1436890975650,-0.01949457,0.020703018,-0.0059227366
23,1436890975670,-0.014913078,0.013067201,-0.00042494945
24,1436890975689,-0.020410866,0.00084989704,0.0020185113
25,1436890975733,-0.023465194,-0.0037315935,-0.0043955743
26,1436890975734,-0.018578272,0.00084989704,0.002629377
27,1436890975751,-0.012164187,-0.00037183426,0.002629377
28,1436890975768,-0.007277265,-0.008618515,0.0050728377
29,1436890975789,-0.011858754,-0.009840245,-0.00500644
30,1436890975810,-0.016745675,0.0042096544,-0.0028684102
31,1436890975828,-0.015218511,-6.640144e-05,-0.0022575464
32,1436890975848,-0.021021731,0.00023903139,-0.005617304
33,1436890975869,-0.017356541,0.0026824921,-0.0040901415
34,1436890975888,-0.007888131,-0.0006772671,-0.0019521136
35,1436890975908,-0.009415291,-0.0077022174,-0.00500644
36,1436890975928,-0.017661974,0.007263981,-0.0062281694
37,1436890975948,-0.018578272,0.0054313857,-0.0040901415
38,1436890975968,-0.015218511,0.0011553299,-0.005311871
39,1436890975988,-0.013080485,-0.0031207278,-0.017223744
40,1436890976008,-0.013080485,-0.004342458,-0.011115092
41,1436890976028,-0.009415291,-0.012894572,-0.011115092
42,1436890976048,-0.010637023,-0.02083582,-0.0062281694
43,1436890976068,-0.012164187,-0.0153380325,0.0023239441
44,1436890976088,-0.0124696195,-0.008007649,0.006294567
45,1436890976108,-0.0045283698,-0.013200004,-0.005617304
46,1436890976128,-0.013080485,0.006653117,-0.012336822
47,1436890976153,-0.01827284,0.020092152,-0.014169418
48,1436890976171,-0.018578272,0.015510663,-0.019361772
49,1436890976193,-0.024686923,0.014594365,-0.014780283
50,1436890976214,-0.027435817,0.021619316,-0.005617304
51,1436890976233,-0.018883705,0.021619316,-0.004701007
52,1436890976253,-0.011553321,0.010929173,-0.00867163
53,1436890976274,-0.01399678,0.016426962,-0.010504226
54,1436890976293,-0.018578272,0.025284506,-0.008977063
55,1436890976314,-0.01399678,0.025895372,-0.012642255
56,1436890976331,-0.010942455,0.031698592,-0.021194369
57,1436890976370,-0.015218511,0.038723543,-0.012642255
58,1436890976371,-0.007277265,0.029865995,-0.00867163
59,1436890976391,-0.013385918,0.01978672,-0.010809659
60,1436890976413,-0.015523944,0.028949697,-0.021805234
61,1436890976432,-0.023159761,0.039334405,-0.015696581
62,1436890976453,-0.02193803,0.038112678,-0.016307447
63,1436890976469,-0.022243463,0.039028976,-0.016307447
64,1436890976494,-0.026214087,0.047886517,-0.022110665
65,1436890976512,-0.022854328,0.051857147,-0.011115092
66,1436890976530,-0.017967407,0.02925513,-0.018445475
67,1436890976554,-0.014913078,0.020397585,-0.019667204
68,1436890976574,-0.013691351,0.023757342,-0.01661288
69,1436890976590,-0.011247888,0.023146477,-0.010809659
70,1436890976614,-0.01827284,0.021619316,-0.018140042
71,1436890976634,-0.01949457,0.03719638,-0.018750908
72,1436890976652,-0.014607646,0.042388733,-0.019972637
73,1436890976674,-0.011247888,0.042694166,-0.01661288
74,1436890976693,-0.01827284,0.032004025,-0.012031389
75,1436890976714,-0.013691351,0.026200805,-0.008977063
76,1436890976734,-0.0066663995,0.01887042,-0.013863985
77,1436890976752,-0.008193564,0.033531185,-0.012642255
78,1436890976774,-0.009720724,0.038112678,-0.00867163
79,1436890976794,-0.009720724,0.04422133,-0.005311871
80,1436890976812,-0.0069718324,0.032920323,-0.012336822
81,1436890976831,-0.013385918,0.035363782,-0.015085716
82,1436890976850,-0.018883705,0.040556137,-0.019361772
83,1436890976884,-0.025297789,0.047886517,-0.018750908
84,1436890976936,-0.022854328,0.05582777,-0.019667204
85,1436890976937,-0.012164187,0.051857147,-0.008977063
86,1436890976938,-0.0048338026,0.03505835,-0.010504226
87,1436890976957,-0.008498993,0.032920323,-0.004701007
88,1436890976974,-0.013080485,0.025895372,-0.005311871
89,1436890976994,-0.011858754,0.028033398,-0.010504226
90,1436890977012,-0.004222937,0.029560562,-0.014169418
91,1436890977077,-0.0036120713,0.032309458,-0.013558553
92,1436890977078,-0.007582698,0.027727969,-0.018445475
93,1436890977079,-0.013080485,0.039334405,-0.0098933615
94,1436890977097,-0.017051108,0.039334405,-0.00042494945
95,1436890977111,-0.015829377,0.02833883,-0.008977063
96,1436890977133,-0.011858754,0.03047686,-0.013863985
97,1436890977151,-0.012775052,0.021619316,-0.009587929
98,1436890977177,-0.010026157,0.0060422514,-0.0077553326
99,1436890977194,-0.0045283698,-0.007091352,-0.009282496
100,1436890977212,-0.0020849109,-6.640144e-05,-0.008060765
101,1436890977232,-0.009109858,0.008180279,-0.013863985
102,1436890977253,-0.00086317956,-0.0052587558,-0.012031389
103,1436890977273,0.0021911487,-0.010451111,-0.011115092
104,1436890977291,0.007688932,-0.014421735,-0.005311871
105,1436890977314,0.009521529,-0.011978274,-0.00042494945
106,1436890977334,0.007688932,-0.006785919,-0.0040901415
107,1436890977354,0.0018857159,-0.0061750542,-0.00867163
108,1436890977374,-0.00086317956,-0.0061750542,-0.010198793
109,1436890977394,-0.00055774674,0.0032933578,-0.0098933615
110,1436890977414,0.0067726374,0.013983499,-0.0098933615
111,1436890977434,-0.00086317956,0.028644264,-0.012642255
112,1436890977454,-0.0124696195,0.032004025,-0.013863985
113,1436890977476,-0.011553321,0.025284506,-0.011115092
114,1436890977494,-0.0063609667,0.026506238,-0.014780283
115,1436890977515,-0.016745675,0.03414205,-0.01783461
116,1436890977534,-0.029879278,0.036890946,-0.017223744
117,1436890977553,-0.028046682,0.04880282,-0.013863985
118,1436890977574,-0.029268414,0.064379886,-0.011420525
119,1436890977597,-0.024686923,0.06835051,-0.00867163
120,1436890977615,-0.020716298,0.049413685,-0.008366198
121,1436890977636,-0.023770627,0.03994527,-0.01325312
122,1436890977655,-0.026519518,0.053384308,-0.014780283
123,1436890977673,-0.015218511,0.05124628,-0.013863985
124,1436890977694,0.00035855174,0.037501812,-0.0022575464
125,1436890977714,0.005856339,0.02100845,0.002629377
126,1436890977733,-0.00055774674,0.006653117,0.0053782705
127,1436890977752,-0.0023903437,-0.0025098622,0.0029348098
128,1436890977813,-0.0036120713,-0.004342458,-0.0010358151
129,1436890977814,-0.0020849109,0.002987925,-0.00500644
130,1436890977815,-0.0036120713,-0.0040370254,-0.005311871
131,1436890977832,-0.015218511,-0.019003224,-0.0098933615
132,1436890977854,-0.021632597,-0.008007649,-0.009282496
133,1436890977880,-0.017356541,0.006347684,-0.012947687
134,1436890977895,-0.010637023,0.009707443,-0.015085716
135,1436890977912,-0.013385918,0.020397585,-0.01661288
136,1436890977937,-0.023770627,0.024979074,-0.01783461
137,1436890977956,-0.024686923,0.029865995,-0.024248695
138,1436890977985,-0.02193803,0.04330503,-0.021194369
139,1436890978015,-0.020105433,0.06163099,-0.019361772
140,1436890978016,-0.01949457,0.07568088,-0.01661288
141,1436890978038,-0.0026957765,0.076597184,-0.012947687
142,1436890978053,0.0009694174,0.06346358,-0.015085716
143,1436890978075,0.0070780665,0.0420833,-0.012336822
144,1436890978095,-0.0033066384,0.017343257,-0.008977063
145,1436890978145,-0.00086317956,-0.019308656,-0.0034792759
146,1436890978146,0.003718309,-0.041299805,-0.0019521136
147,1436890978153,0.011354126,-0.07489739,-0.0098933615
148,1436890978175,0.009521529,-0.07672999,-0.012336822
149,1436890978195,0.015935615,-0.08833642,-0.013558553
150,1436890978215,0.01807364,-0.087725565,-0.011725957
151,1436890978235,0.015935615,-0.07428653,-0.006839035
152,1436890978257,0.013492152,-0.06390182,-0.000119516626
