id,attr_time,attr_x,attr_y,attr_z
1,1435996968020,-0.022190344,-0.07056822,0.1897135
2,1435996968068,-0.024633806,-0.07453885,0.18849176
3,1435996968069,-0.023106642,-0.07576058,0.19368412
4,1435996968088,-0.023412075,-0.07728774,0.19093522
5,1435996968115,-0.021579478,-0.08186923,0.19337869
6,1435996968120,-0.022495776,-0.08461812,0.1878809
7,1435996968140,-0.024633806,-0.08492356,0.19337869
8,1435996968160,-0.021274045,-0.08461812,0.1897135
9,1435996968181,-0.020052318,-0.0806475,0.1860483
10,1435996968220,-0.02188491,-0.07789861,0.1906298
11,1435996968221,-0.0264664,-0.07942577,0.19093522
12,1435996968242,-0.02280121,-0.07117909,0.18818633
13,1435996968260,-0.0264664,-0.06873563,0.18849176
14,1435996968280,-0.02188491,-0.07942577,0.1906298
15,1435996968300,-0.02188491,-0.07453885,0.1887972
16,1435996968320,-0.02188491,-0.076676875,0.18940806
17,1435996968340,-0.023106642,-0.07270625,0.1915461
18,1435996968366,-0.019746885,-0.07240082,0.19032437
19,1435996968382,-0.018830586,-0.07117909,0.18727003
20,1435996968403,-0.02402294,-0.07453885,0.19460042
21,1435996968422,-0.027077265,-0.073622555,0.19185153
22,1435996968440,-0.022190344,-0.07270625,0.18940806
23,1435996968461,-0.02035775,-0.075455144,0.1887972
24,1435996968480,-0.021579478,-0.07453885,0.18635374
25,1435996968501,-0.018830586,-0.074844286,0.1915461
26,1435996968520,-0.02280121,-0.07942577,0.1906298
27,1435996968605,-0.021274045,-0.07392798,0.18940806
28,1435996968606,-0.019746885,-0.06995736,0.19215696
29,1435996968607,-0.023106642,-0.076371446,0.19246238
30,1435996968608,-0.024633806,-0.07392798,0.19124067
31,1435996968638,-0.023717508,-0.08034207,0.18665917
32,1435996968639,-0.02280121,-0.08309096,0.19185153
33,1435996968660,-0.025855538,-0.07942577,0.18910263
34,1435996968680,-0.020052318,-0.07759318,0.18818633
35,1435996968700,-0.02188491,-0.075455144,0.18665917
36,1435996968807,-0.021579478,-0.07423341,0.19001894
37,1435996968808,-0.023106642,-0.07606601,0.19460042
38,1435996968809,-0.02280121,-0.07453885,0.19246238
39,1435996968810,-0.023412075,-0.07942577,0.1915461
40,1435996968811,-0.022190344,-0.076982304,0.19276783
41,1435996968824,-0.026771832,-0.073622555,0.1906298
42,1435996968842,-0.026771832,-0.076676875,0.1906298
43,1435996968865,-0.019746885,-0.07270625,0.1915461
44,1435996968885,-0.016387124,-0.070873655,0.1906298
45,1435996968906,-0.013943665,-0.06690303,0.1897135
46,1435996968923,-0.017608855,-0.065375865,0.18635374
47,1435996968941,-0.02066318,-0.06262697,0.19032437
48,1435996968962,-0.020968612,-0.062321544,0.1878809
49,1435996968981,-0.02280121,-0.06415414,0.19246238
50,1435996969005,-0.018830586,-0.0684302,0.19307326
51,1435996969025,-0.015165392,-0.06904106,0.19551672
52,1435996969045,-0.013943665,-0.07392798,0.19307326
53,1435996969062,-0.01455453,-0.06904106,0.19582215
54,1435996969086,-0.010278471,-0.070873655,0.19826561
55,1435996969176,-0.019746885,-0.07301168,0.19490585
56,1435996969177,-0.019136019,-0.075455144,0.19765475
57,1435996969178,-0.023412075,-0.07423341,0.19398956
58,1435996969179,-0.02280121,-0.07148452,0.19460042
59,1435996969206,-0.023106642,-0.073622555,0.19246238
60,1435996969207,-0.02188491,-0.076371446,0.19429499
61,1435996969244,-0.017608855,-0.07423341,0.19215696
62,1435996969245,-0.02035775,-0.0797312,0.19704388
63,1435996969261,-0.018830586,-0.07606601,0.19796018
64,1435996969280,-0.016387124,-0.075455144,0.19673845
65,1435996969300,-0.01608169,-0.0797312,0.19796018
66,1435996969321,-0.018525153,-0.0797312,0.19734931
67,1435996969342,-0.018830586,-0.07576058,0.19429499
68,1435996969362,-0.020968612,-0.073622555,0.19521129
69,1435996969383,-0.022190344,-0.07301168,0.19032437
70,1435996969404,-0.017608855,-0.07026279,0.19307326
71,1435996969423,-0.021579478,-0.07026279,0.1906298
72,1435996969444,-0.019136019,-0.06995736,0.19460042
73,1435996969464,-0.019136019,-0.07148452,0.19124067
74,1435996969484,-0.019136019,-0.06965193,0.19124067
75,1435996969504,-0.019441452,-0.07026279,0.1897135
76,1435996969523,-0.02402294,-0.07117909,0.19490585
77,1435996969541,-0.018830586,-0.076982304,0.19429499
78,1435996969631,-0.019746885,-0.07789861,0.1915461
79,1435996969632,-0.018525153,-0.07423341,0.19276783
80,1435996969633,-0.02280121,-0.07209539,0.19246238
81,1435996969634,-0.02066318,-0.076982304,0.19582215
82,1435996969662,-0.018525153,-0.074844286,0.19490585
83,1435996969663,-0.021579478,-0.074844286,0.19551672
84,1435996969705,-0.02188491,-0.07331712,0.19643301
85,1435996969706,-0.02280121,-0.07789861,0.19521129
86,1435996969722,-0.02616097,-0.07942577,0.19032437
87,1435996969743,-0.01821972,-0.07178995,0.19307326
88,1435996969762,-0.024633806,-0.074844286,0.19460042
89,1435996969783,-0.027993564,-0.07789861,0.19246238
90,1435996969802,-0.02402294,-0.07148452,0.19246238
91,1435996969823,-0.021579478,-0.076676875,0.19368412
92,1435996969843,-0.018830586,-0.08431269,0.19276783
93,1435996969864,-0.024328373,-0.08400726,0.19093522
94,1435996969884,-0.024328373,-0.08736702,0.19337869
95,1435996969903,-0.025550105,-0.08492356,0.19215696
96,1435996969924,-0.028298996,-0.0815638,0.18940806
97,1435996969943,-0.022190344,-0.07881491,0.19032437
98,1435996969964,-0.025855538,-0.0806475,0.19124067
99,1435996969983,-0.023412075,-0.07576058,0.18849176
100,1435996970004,-0.02066318,-0.07178995,0.1878809
101,1435996970024,-0.026771832,-0.07209539,0.19032437
102,1435996970042,-0.02402294,-0.07026279,0.1915461
103,1435996970066,-0.024633806,-0.06629217,0.1897135
104,1435996970111,-0.022495776,-0.07026279,0.1887972
105,1435996970112,-0.022495776,-0.073622555,0.18727003
106,1435996970130,-0.025855538,-0.07270625,0.19429499
107,1435996970146,-0.02280121,-0.07850947,0.19307326
108,1435996970162,-0.02066318,-0.08217466,0.19124067
109,1435996970181,-0.02188491,-0.07728774,0.18910263
110,1435996970206,-0.02616097,-0.07423341,0.18910263
111,1435996970223,-0.0264664,-0.07117909,0.1897135
112,1435996970242,-0.024328373,-0.074844286,0.18849176
113,1435996970265,-0.022190344,-0.07240082,0.18818633
114,1435996970283,-0.018525153,-0.07392798,0.1906298
115,1435996970303,-0.019136019,-0.074844286,0.19429499
116,1435996970323,-0.01699799,-0.07301168,0.19185153
117,1435996970343,-0.016692556,-0.06873563,0.19582215
118,1435996970364,-0.02066318,-0.07912034,0.19521129
119,1435996970383,-0.018525153,-0.07606601,0.19368412
120,1435996970404,-0.023412075,-0.07453885,0.19001894
121,1435996970425,-0.02035775,-0.075149715,0.1897135
122,1435996970444,-0.018525153,-0.070873655,0.18757547
123,1435996970464,-0.02066318,-0.06720847,0.18574287
124,1435996970483,-0.021274045,-0.06995736,0.19093522
125,1435996970502,-0.023717508,-0.07148452,0.19185153
126,1435996970522,-0.021274045,-0.06812476,0.18757547
127,1435996970606,-0.02066318,-0.075455144,0.19398956
128,1435996970607,-0.021579478,-0.076982304,0.1915461
