id,attr_time,attr_x,attr_y,attr_z
1,1436182170006,3.4033577,8.954314,-0.8798691
2,1436182170027,3.4781766,9.030929,-0.9283517
3,1436182170048,3.5087025,9.01417,-0.88944596
4,1436182170068,3.4278982,9.03452,-0.717662
5,1436182170087,3.3620577,9.061455,-0.6793547
6,1436182170110,3.3848026,9.026739,-0.7649474
7,1436182170128,3.4045548,9.012972,-0.8882488
8,1436182170148,3.4644098,9.017162,-0.931943
9,1436182170168,3.4572272,9.01776,-0.79966336
10,1436182170188,3.3530796,9.085996,-0.6619968
11,1436182170208,3.3225534,9.089587,-0.6907272
12,1436182170228,3.321955,9.011775,-0.8194155
13,1436182170246,3.3674448,9.002797,-0.9343372
14,1436182170266,3.435081,9.024943,-0.9151836
15,1436182170289,3.4530375,9.057863,-0.80325466
16,1436182170308,3.3865983,9.065046,-0.6733692
17,1436182170327,3.3369186,9.051279,-0.6853402
18,1436182170346,3.3435028,8.999206,-0.85293436
19,1436182170368,3.41473,8.996213,-0.943914
20,1436182170393,3.4512417,9.057863,-0.7787141
21,1436182170408,3.3883939,9.044696,-0.6859388
22,1436182170428,3.342904,9.051878,-0.6314707
23,1436182170447,3.3752258,9.062054,-0.7918822
24,1436182170468,3.4302924,8.9998045,-0.91697925
25,1436182170488,3.4368765,9.014768,-0.8170213
26,1436182170505,3.4332852,9.083003,-0.7074866
27,1436182170528,3.435081,9.072228,-0.7128736
28,1436182170591,3.3794158,9.029732,-0.7505822
29,1436182170592,3.3794158,8.983045,-0.8415619
30,1436182170593,3.4344823,9.004593,-0.87567925
31,1436182170605,3.490746,9.025542,-0.8702923
32,1436182170629,3.4332852,9.050082,-0.7469909
33,1436182170645,3.3782187,9.057265,-0.694917
34,1436182170665,3.366846,8.990228,-0.760159
35,1436182170687,3.4129345,9.006389,-0.8655039
36,1436182170705,3.4584243,9.051279,-0.85293436
37,1436182170727,3.4171243,9.0716305,-0.74878657
38,1436182170747,3.4356794,9.003994,-0.7679402
39,1436182170766,3.4075475,9.013571,-0.84455466
40,1436182170787,3.3985693,9.01417,-0.85173726
41,1436182170806,3.3889925,9.02614,-0.84216046
42,1436182170835,3.3883939,9.057265,-0.7344214
43,1436182170865,3.4033577,9.007586,-0.7667431
44,1436182170866,3.3728316,9.016563,-0.82121116
45,1436182170886,3.3728316,9.041702,-0.85772276
46,1436182170906,3.3620577,9.065644,-0.81881696
47,1436182170926,3.3213563,9.101558,-0.712275
48,1436182170947,3.329736,9.030331,-0.7098808
49,1436182170966,3.3943794,8.995614,-0.7715315
50,1436182170986,3.4572272,9.000402,-0.89603
51,1436182171005,3.4745853,9.020754,-0.88286185
52,1436182171026,3.3889925,9.035717,-0.6853402
53,1436182171046,3.3321302,9.069835,-0.61052144
54,1436182171083,3.3626564,9.026739,-0.6751649
55,1436182171086,3.425504,9.018958,-0.84814596
56,1436182171106,3.4488475,9.039309,-0.8535329
57,1436182171126,3.4404678,9.053674,-0.7284359
58,1436182171147,3.4045548,9.069835,-0.6183026
