id,attr_time,attr_x,attr_y,attr_z
1,1436894934818,-1.6705543,9.422979,-0.7140707
2,1436894934842,-1.6711528,9.417592,-0.7009025
3,1436894934858,-1.7292122,9.415796,-0.7110779
4,1436894934877,-1.7286136,9.408614,-0.6937199
5,1436894934898,-1.7016789,9.392453,-0.7074866
6,1436894934917,-1.6915035,9.408015,-0.7290344
7,1436894934938,-1.6747441,9.434352,-0.7015011
8,1436894934963,-1.6980876,9.403826,-0.6895301
9,1436894934978,-1.7004818,9.3822775,-0.6739678
10,1436894934999,-1.6777369,9.400234,-0.7026982
11,1436894935020,-1.7130513,9.443929,-0.700304
12,1436894935037,-1.6771383,9.431957,-0.7026982
13,1436894935058,-1.7118542,9.409213,-0.7260417
14,1436894935085,-1.7244238,9.363124,-0.7068881
15,1436894935120,-1.6986861,9.405622,-0.6925228
16,1436894935121,-1.7088615,9.411607,-0.6967127
17,1436894935137,-1.6525977,9.433155,-0.694917
18,1436894935160,-1.6867151,9.416395,-0.7212533
19,1436894935177,-1.726818,9.428965,-0.7104794
20,1436894935199,-1.7244238,9.423578,-0.6955156
21,1436894935218,-1.7190368,9.395446,-0.6733692
22,1436894935239,-1.6950948,9.413403,-0.6787562
23,1436894935259,-1.6927006,9.388862,-0.7009025
24,1436894935282,-1.7298107,9.398438,-0.6943185
25,1436894935299,-1.6861166,9.405023,-0.6973112
26,1436894935319,-1.6693572,9.403227,-0.7080852
27,1436894935339,-1.6723499,9.416395,-0.7032967
28,1436894935361,-1.685518,9.426571,-0.70509243
29,1436894935382,-1.7351977,9.428367,-0.6895301
30,1436894935401,-1.7441759,9.403826,-0.6452374
31,1436894935421,-1.7166426,9.411607,-0.66259533
32,1436894935439,-1.6645688,9.407417,-0.7098808
33,1436894935461,-1.6915035,9.405622,-0.7308301
34,1436894935481,-1.6831238,9.400234,-0.7194576
35,1436894935503,-1.6879122,9.424176,-0.6697779
36,1436894935521,-1.6687586,9.466674,-0.6865373
37,1436894935541,-1.6370354,9.399636,-0.6955156
38,1436894935559,-1.6729485,9.361927,-0.7092823
39,1436894935582,-1.7184383,9.399636,-0.6805518
40,1436894935604,-1.7477672,9.415198,-0.64463884
41,1436894935622,-1.7262194,9.431957,-0.6619968
42,1436894935642,-1.7208325,9.427169,-0.7218518
43,1436894935663,-1.6903064,9.436746,-0.7374141
44,1436894935681,-1.6346412,9.433155,-0.7284359
45,1436894935701,-1.6142905,9.405622,-0.7284359
46,1436894935721,-1.6089035,9.418191,-0.6919243
47,1436894935749,-1.6406267,9.425972,-0.682946
48,1436894935805,-1.7076644,9.415198,-0.66259533
49,1436894935807,-1.7238252,9.42238,-0.688333
50,1436894935808,-1.7010803,9.420585,-0.7098808
51,1436894935825,-1.6873137,9.4217825,-0.7140707
52,1436894935840,-1.6525977,9.417592,-0.6979098
53,1436894935859,-1.6765398,9.436746,-0.682946
54,1436894935879,-1.6915035,9.411008,-0.6889315
55,1436894935899,-1.7178397,9.402629,-0.6703765
56,1436894935920,-1.6843209,9.415198,-0.6715736
57,1436894935941,-1.6705543,9.43076,-0.6853402
58,1436894935960,-1.6915035,9.405622,-0.6907272
59,1436894935985,-1.6657659,9.3978405,-0.670975
60,1436894936002,-1.6699557,9.416994,-0.6679823
61,1436894936022,-1.6478093,9.464878,-0.7080852
62,1436894936048,-1.6280571,9.436746,-0.7332243
63,1436894936062,-1.6298528,9.375095,-0.712275
64,1436894936083,-1.6687586,9.406818,-0.6865373
65,1436894936101,-1.7244238,9.424176,-0.65242
66,1436894936121,-1.6849195,9.411607,-0.6715736
67,1436894936141,-1.6980876,9.417592,-0.7230489
68,1436894936163,-1.6603789,9.448118,-0.7284359
69,1436894936183,-1.6585833,9.414599,-0.7182605
70,1436894936203,-1.6334441,9.449316,-0.7110779
71,1436894936222,-1.620276,9.408614,-0.6907272
72,1436894936242,-1.6382325,9.413403,-0.664391
73,1436894936264,-1.6693572,9.4217825,-0.688333
74,1436894936284,-1.6962919,9.399037,-0.6961141
75,1436894936304,-1.7052702,9.405023,-0.7110779
76,1436894936323,-1.6962919,9.427169,-0.7104794
77,1436894936340,-1.6675615,9.430161,-0.6739678
78,1436894936360,-1.6531962,9.415796,-0.6745663
79,1436894936380,-1.6484078,9.389461,-0.682946
80,1436894936405,-1.6400281,9.419388,-0.7164649
81,1436894936426,-1.6496049,9.433155,-0.6973112
82,1436894936445,-1.6525977,9.4217825,-0.6715736
83,1436894936464,-1.6573862,9.405023,-0.6793547
84,1436894936483,-1.6621746,9.4295635,-0.65242
85,1436894936560,-1.6340426,9.4535055,-0.6943185
86,1436894936561,-1.6172832,9.351752,-0.7152678
87,1436894936562,-1.6298528,9.40203,-0.682946
88,1436894936563,-1.6705543,9.4217825,-0.6931214
89,1436894936580,-1.7280151,9.408614,-0.6440403
90,1436894936602,-1.6837224,9.425373,-0.6739678
91,1436894936620,-1.6394296,9.422979,-0.7469909
92,1436894936640,-1.6376339,9.437345,-0.7368156
93,1436894936664,-1.6328455,9.408614,-0.6967127
94,1436894936681,-1.6130934,9.4295635,-0.6434417
95,1436894936701,-1.6226702,9.431359,-0.6362591
96,1436894936720,-1.654992,9.407417,-0.6943185
97,1436894936745,-1.6741456,9.419987,-0.6769605
98,1436894936764,-1.6849195,9.4457245,-0.6901286
99,1436894936783,-1.6633717,9.414599,-0.6955156
100,1436894936803,-1.661576,9.404425,-0.7098808
101,1436894936822,-1.6783354,9.424775,-0.6877344
102,1436894936843,-1.6663644,9.412206,-0.6823475
103,1436894936863,-1.6657659,9.416994,-0.6368576
104,1436894936883,-1.6747441,9.414001,-0.62847793
105,1436894936903,-1.6597804,9.414001,-0.6607997
106,1436894936922,-1.6406267,9.416395,-0.6907272
107,1436894936941,-1.596334,9.411607,-0.7080852
108,1436894936963,-1.6358383,9.436746,-0.6775591
109,1436894936986,-1.6460136,9.461287,-0.688333
110,1436894937002,-1.6310499,9.397242,-0.6793547
111,1436894937020,-1.6609775,9.369708,-0.6733692
112,1436894937047,-1.6633717,9.412804,-0.6913257
113,1436894937067,-1.685518,9.387665,-0.6452374
114,1436894937087,-1.6819267,9.416994,-0.65900403
115,1436894937105,-1.7106571,9.458294,-0.6739678
116,1436894937123,-1.6699557,9.431957,-0.6667852
117,1436894937141,-1.6178818,9.42238,-0.7356185
118,1436894937160,-1.6346412,9.426571,-0.7086837
119,1436894937180,-1.6400281,9.43495,-0.641646
120,1436894937204,-1.6101006,9.4295635,-0.62608373
121,1436894937221,-1.6244658,9.41041,-0.6344634
122,1436894937293,-1.6112977,9.417592,-0.688333
123,1436894937294,-1.6142905,9.435549,-0.7230489
124,1436894937295,-1.666963,9.419388,-0.7212533
125,1436894937306,-1.6747441,9.426571,-0.6733692
126,1436894937329,-1.6903064,9.401431,-0.6572084
127,1436894937341,-1.6903064,9.440936,-0.65780693
128,1436894937361,-1.6663644,9.408614,-0.66259533
129,1436894937383,-1.6879122,9.409811,-0.6757634
130,1436894937402,-1.6885108,9.43076,-0.6799533
