id,attr_time,attr_x,attr_y,attr_z
1,1436899622606,-1.6047137,9.386468,-1.2443863
2,1436899622626,-1.6286557,9.394249,-1.258153
3,1436899622646,-1.5795746,9.348759,-1.2814964
4,1436899622666,-1.5388732,9.351153,-1.2982559
5,1436899622686,-1.6035166,9.400234,-1.2683283
6,1436899622706,-1.6627731,9.431957,-1.2294226
7,1436899622726,-1.6873137,9.391854,-1.2354081
8,1436899622746,-1.6663644,9.340978,-1.287482
9,1436899622766,-1.5269021,9.3738985,-1.3221979
10,1436899622786,-1.5245079,9.378687,-1.2641385
11,1436899622806,-1.602918,9.433155,-1.204882
12,1436899622826,-1.661576,9.377489,-1.2144588
13,1436899622846,-1.614889,9.384073,-1.2689269
14,1436899622866,-1.5304934,9.345766,-1.3030443
15,1436899622886,-1.4341269,9.351752,-1.2761095
16,1436899622906,-1.5221137,9.413403,-1.2779051
17,1436899622927,-1.6304513,9.455899,-1.2503718
18,1436899622946,-1.6053122,9.4062195,-1.276708
19,1436899622966,-1.614889,9.385271,-1.2946646
20,1436899622986,-1.5077485,9.371504,-1.2904748
21,1436899623006,-1.4221559,9.379285,-1.2653356
22,1436899623026,-1.4999673,9.39365,-1.2611457
23,1436899623046,-1.6490064,9.403227,-1.2509704
24,1436899623066,-1.7274165,9.396045,-1.2066777
25,1436899623086,-1.6226702,9.375095,-1.2629414
26,1436899623106,-1.4945804,9.377489,-1.2593501
27,1436899623126,-1.4317327,9.391854,-1.2401965
28,1436899623146,-1.5095441,9.404425,-1.283292
29,1436899623166,-1.6364368,9.3822775,-1.2868834
30,1436899623186,-1.6370354,9.368511,-1.2653356
31,1436899623206,-1.5358804,9.392453,-1.2677298
32,1436899623226,-1.5113398,9.4295635,-1.2773066
33,1436899623246,-1.5358804,9.419987,-1.3030443
34,1436899623266,-1.6304513,9.36911,-1.3156139
35,1436899623286,-1.6699557,9.372701,-1.2413936
36,1436899623306,-1.6555905,9.357738,-1.2090719
37,1436899623326,-1.5897499,9.323022,-1.2802993
38,1436899623346,-1.6316484,9.346365,-1.3263878
39,1436899623366,-1.6741456,9.433753,-1.2844892
40,1436899623386,-1.7172412,9.411607,-1.2575544
41,1436899623406,-1.6567876,9.367314,-1.2773066
42,1436899623426,-1.536479,9.345766,-1.3162124
43,1436899623446,-1.4820108,9.35235,-1.3126211
44,1436899623466,-1.5286977,9.399037,-1.2659341
45,1436899623487,-1.6382325,9.394848,-1.18094
46,1436899623507,-1.6932992,9.395446,-1.2455834
47,1436899623526,-1.6645688,9.380483,-1.2964603
48,1436899623546,-1.5520413,9.4062195,-1.3174095
49,1436899623566,-1.5011644,9.3661175,-1.2868834
50,1436899623587,-1.5598224,9.36911,-1.2970588
51,1436899623607,-1.6124948,9.399037,-1.2443863
52,1436899623626,-1.6166847,9.423578,-1.2078748
53,1436899623647,-1.6017209,9.41879,-1.2509704
54,1436899623667,-1.5358804,9.3343935,-1.2761095
55,1436899623687,-1.5634137,9.372701,-1.2856863
56,1436899623707,-1.6448165,9.415198,-1.2689269
57,1436899623727,-1.6256629,9.408015,-1.2395979
58,1436899623747,-1.5945383,9.391256,-1.2449849
59,1436899623767,-1.543063,9.412206,-1.3072342
60,1436899623787,-1.5143325,9.413403,-1.3515269
61,1436899623807,-1.4556746,9.372701,-1.2904748
62,1436899623827,-1.4161704,9.41879,-1.2246342
63,1436899623847,-1.4437037,9.454702,-1.2114661
64,1436899623867,-1.5197195,9.43914,-1.2593501
65,1436899623887,-1.5699978,9.4062195,-1.2898762
66,1436899623907,-1.5029601,9.357738,-1.3078327
67,1436899623927,-1.4586674,9.381081,-1.2737153
68,1436899623947,-1.5209166,9.409811,-1.3060371
69,1436899623967,-1.5813702,9.400833,-1.3036429
70,1436899623987,-1.5705963,9.437345,-1.2479776
71,1436899624008,-1.496376,9.418191,-1.2425907
72,1436899624027,-1.4413095,9.368511,-1.2737153
73,1436899624047,-1.4921862,9.372701,-1.2791022
74,1436899624067,-1.5412674,9.404425,-1.2635399
75,1436899624087,-1.5652094,9.4457245,-1.283292
76,1436899624107,-1.5316905,9.390059,-1.2982559
77,1436899624127,-1.4903905,9.371504,-1.276708
78,1436899624147,-1.5023615,9.379285,-1.311424
79,1436899624167,-1.5310919,9.41041,-1.2779051
80,1436899624187,-1.5532384,9.385869,-1.2958617
81,1436899624207,-1.5664065,9.377489,-1.3120226
82,1436899624227,-1.5765818,9.388862,-1.3455414
83,1436899624247,-1.5556326,9.421184,-1.3042414
84,1436899624267,-1.5993267,9.42238,-1.2318168
85,1436899624287,-1.6142905,9.3822775,-1.2557588
86,1436899624307,-1.6005238,9.4062195,-1.3030443
87,1436899624327,-1.5688007,9.390059,-1.3030443
88,1436899624347,-1.5239093,9.351752,-1.3275849
89,1436899624367,-1.4927847,9.375095,-1.3192052
90,1436899624387,-1.5233108,9.353547,-1.30484
91,1436899624407,-1.5981296,9.389461,-1.3030443
92,1436899624427,-1.5957354,9.386468,-1.2916719
93,1436899624447,-1.5837644,9.36073,-1.2976574
94,1436899624467,-1.632247,9.361927,-1.2683283
95,1436899624487,-1.685518,9.433155,-1.2557588
96,1436899624507,-1.6998832,9.425373,-1.2138603
97,1436899624528,-1.6394296,9.32781,-1.2413936
98,1436899624551,-1.5616181,9.327211,-1.2521675
99,1436899624568,-1.6035166,9.415198,-1.234211
100,1436899624588,-1.6184803,9.43495,-1.2593501
101,1436899624608,-1.6166847,9.361927,-1.2958617
102,1436899624628,-1.5885528,9.348759,-1.3102269
103,1436899624647,-1.5406688,9.3583355,-1.2635399
104,1436899624668,-1.5472529,9.39365,-1.2575544
105,1436899624688,-1.590947,9.455301,-1.2563573
106,1436899624708,-1.6484078,9.394249,-1.2228385
107,1436899624728,-1.6124948,9.3978405,-1.2395979
108,1436899624748,-1.5610195,9.385271,-1.3090298
109,1436899624768,-1.4981717,9.357139,-1.2952632
110,1436899624788,-1.5544355,9.400234,-1.2838906
111,1436899624808,-1.6418238,9.396643,-1.2599486
112,1436899624828,-1.650802,9.362526,-1.2144588
113,1436899624848,-1.5759833,9.399636,-1.2449849
114,1436899624868,-1.5125369,9.370307,-1.2802993
115,1436899624888,-1.5221137,9.399636,-1.2617443
116,1436899624908,-1.5849615,9.39365,-1.2395979
117,1436899624928,-1.6334441,9.436746,-1.2336124
118,1436899624948,-1.6334441,9.397242,-1.2389994
119,1436899624968,-1.5837644,9.333796,-1.2389994
120,1436899624988,-1.525705,9.368511,-1.2856863
121,1436899625008,-1.567005,9.406818,-1.2892777
122,1436899625028,-1.6142905,9.403227,-1.282095
123,1436899625048,-1.5975311,9.376891,-1.2868834
124,1436899625068,-1.536479,9.390059,-1.3365631
125,1436899625092,-1.5047557,9.372103,-1.264737
126,1436899625108,-1.5340848,9.365519,-1.2707225
127,1436899625128,-1.6741456,9.436148,-1.204882
128,1436899625148,-1.7471687,9.454104,-1.198298
129,1436899625168,-1.6944963,9.388264,-1.2419921
130,1436899625188,-1.584363,9.336788,-1.292869
131,1436899625208,-1.5113398,9.316438,-1.3257892
132,1436899625228,-1.5215151,9.395446,-1.2204443
133,1436899625248,-1.6747441,9.4062195,-1.210269
134,1436899625268,-1.7477672,9.366715,-1.2599486
135,1436899625288,-1.6651673,9.361927,-1.2425907
136,1436899625308,-1.6286557,9.403826,-1.2545617
137,1436899625328,-1.5646108,9.414599,-1.2886791
138,1436899625348,-1.560421,9.403826,-1.2761095
139,1436899625368,-1.6418238,9.334992,-1.1851299
140,1436899625388,-1.6537948,9.3978405,-1.2180501
141,1436899625408,-1.6112977,9.3822775,-1.270124
142,1436899625428,-1.5239093,9.36911,-1.2755109
143,1436899625448,-1.5191209,9.364322,-1.2868834
144,1436899625468,-1.6172832,9.393052,-1.2707225
145,1436899625488,-1.6741456,9.393052,-1.2180501
146,1436899625508,-1.6627731,9.404425,-1.186327
147,1436899625528,-1.6154876,9.414001,-1.1971009
148,1436899625548,-1.5676036,9.3978405,-1.2653356
149,1436899625569,-1.4903905,9.367314,-1.2886791
150,1436899625588,-1.5286977,9.36911,-1.2773066
151,1436899625609,-1.5837644,9.406818,-1.2276269
