id,attr_time,attr_x,attr_y,attr_z
1,1436896819604,-1.4879963,9.416395,-1.2234371
2,1436896819624,-1.5286977,9.396643,-1.2503718
3,1436896819646,-1.5023615,9.422979,-1.2599486
4,1436896819665,-1.4598645,9.440936,-1.2521675
5,1436896819684,-1.3856442,9.4457245,-1.228824
6,1436896819704,-1.3940239,9.388264,-1.2264298
7,1436896819723,-1.4371196,9.374496,-1.1923125
8,1436896819741,-1.4520833,9.381081,-1.1587936
9,1436896819762,-1.4796166,9.405622,-1.1815386
10,1436896819784,-1.4945804,9.443929,-1.2312182
11,1436896819805,-1.46585,9.422979,-1.2557588
12,1436896819824,-1.4879963,9.390657,-1.2186487
13,1436896819841,-1.5227122,9.400234,-1.1719618
14,1436896819896,-1.5107412,9.41041,-1.1683705
15,1436896819910,-1.4850036,9.398438,-1.1761516
16,1436896819911,-1.4437037,9.396643,-1.2060791
17,1436896819921,-1.4030021,9.396045,-1.2324153
18,1436896819941,-1.4562732,9.428367,-1.1923125
19,1436896819975,-1.5065514,9.411607,-1.1617863
20,1436896820030,-1.5358804,9.391854,-1.1204864
21,1436896820031,-1.5496471,9.395446,-1.1240777
22,1436896820032,-1.4862007,9.440337,-1.1701661
23,1436896820041,-1.489792,9.416395,-1.2018893
24,1436896820063,-1.4826094,9.413403,-1.2479776
25,1436896820081,-1.4676456,9.416395,-1.2096704
26,1436896820101,-1.4903905,9.403826,-1.1623849
27,1436896820121,-1.46585,9.43076,-1.1192893
28,1436896820144,-1.4628572,9.459491,-1.1552023
29,1436896820166,-1.4341269,9.425972,-1.1593921
30,1436896820185,-1.435324,9.367912,-1.1767502
31,1436896820204,-1.4838065,9.376292,-1.1121067
32,1436896820225,-1.5316905,9.450513,-1.1073183
33,1436896820245,-1.5598224,9.4535055,-1.1174936
34,1436896820265,-1.5861586,9.425373,-1.1617863
35,1436896820283,-1.578976,9.376891,-1.1683705
36,1436896820305,-1.5304934,9.408015,-1.1917139
37,1436896820325,-1.6430209,9.398438,-1.168969
38,1436896820345,-1.6178818,9.364322,-1.0109516
39,1436896820363,-1.3569138,9.388862,-1.0145429
