id,attr_time,attr_x,attr_y,attr_z
1,1438346754034,-0.0003585592,-0.18341893,0.0058829132
2,1438346754055,0.0057500973,-0.20143946,0.0052720476
3,1438346754079,-0.024182305,-0.21518393,0.0034394525
4,1438346754095,-0.047700614,-0.19960687,0.004355751
5,1438346754129,-0.022960573,-0.19960687,0.004661182
6,1438346754131,-0.00096942484,-0.20632638,-0.0041963635
7,1438346754215,0.0008631721,-0.20235576,-0.0063343914
8,1438346754216,-0.031207252,-0.187695,-0.0014474699
9,1438346754217,-0.051060375,-0.18800043,0.006188346
10,1438346754218,-0.029680092,-0.20510465,0.0006905589
11,1438346754233,0.00025230646,-0.21884912,-0.0005311724
12,1438346754253,0.0023903325,-0.21182416,-0.010305015
13,1438346754274,-0.028763793,-0.19013846,-0.009999583
14,1438346754292,-0.051060375,-0.17028533,-0.0023637675
15,1438346754316,-0.028763793,-0.18433523,0.0019122884
16,1438346754333,-0.007994372,-0.20999157,0.0022177212
17,1438346754353,-0.014103025,-0.20968613,-0.0026692003
18,1438346754373,-0.024793167,-0.20510465,-0.0045017963
19,1438346754393,-0.04464629,-0.19197105,-0.0060289586
20,1438346754416,-0.041897394,-0.17731029,-0.008777853
21,1438346754433,-0.02265514,-0.17547768,0.0019122884
22,1438346754452,0.0030011982,-0.20052317,0.009853538
23,1438346754475,0.005444661,-0.22007085,0.004661182
24,1438346754495,-0.034567013,-0.2148785,-0.009999583
25,1438346754515,-0.071829796,-0.17608854,-0.013664775
26,1438346754534,-0.061445083,-0.15104307,-0.010610448
27,1438346754553,-0.008605238,-0.15257025,0.0006905589
28,1438346754575,0.017661966,-0.20693725,-0.0011420371
29,1438346754595,-0.0040237494,-0.22312517,-0.010610448
30,1438346754614,-0.044951722,-0.18555696,-0.0057235267
31,1438346754633,-0.057474457,-0.15959519,-0.0066398242
32,1438346754655,-0.04953321,-0.15715173,-0.007861555
33,1438346754675,-0.0250986,-0.1522648,-0.0011420371
34,1438346754694,0.0036120638,-0.20785354,0.0022177212
35,1438346754715,0.022548892,-0.24267286,-0.005418094
36,1438346754736,-0.0058563463,-0.19349821,-0.010305015
37,1438346754756,-0.0831308,-0.16081692,-0.013053909
38,1438346754776,-0.09321007,-0.16112235,-0.011221314
39,1438346754795,-0.021738842,-0.17242336,0.0003851261
40,1438346754825,0.04056941,-0.20876984,0.013518728
41,1438346754834,0.03323903,-0.23289903,0.004050318
42,1438346754853,-0.04250826,-0.20388292,-0.011526747
43,1438346754872,-0.084963396,-0.16509297,-0.0026692003
44,1438346754901,-0.037010472,-0.18464066,0.0067992117
45,1438346754942,0.0121641755,-0.21335134,-0.005418094
46,1438346754943,0.01552394,-0.21884912,-0.0066398242
47,1438346754954,-0.04220283,-0.20357749,-0.007861555
48,1438346754972,-0.08038191,-0.18128091,0.0016068574
49,1438346754993,-0.044035424,-0.19380364,7.969327e-05
50,1438346755013,0.007582687,-0.1962471,-0.005112661
51,1438346755073,0.010331586,-0.21945998,-0.0038909307
52,1438346755074,-0.04464629,-0.22159801,-0.00847242
53,1438346755075,-0.077938445,-0.19685797,-0.003280065
54,1438346755099,-0.039453935,-0.1953308,-0.0017529018
55,1438346755114,0.020105429,-0.19685797,-0.0023637675
56,1438346755134,0.018272832,-0.2130459,-0.0029746331
57,1438346755153,-0.040370233,-0.21274047,0.0019122884
58,1438346755176,-0.079465605,-0.19471994,0.002523154
59,1438346755196,-0.06388854,-0.20113403,-0.008166987
60,1438346755216,-0.0076889396,-0.17975375,-0.009083285
61,1438346755236,0.015218504,-0.18983302,0.002523154
62,1438346755256,0.0051392317,-0.23503704,0.0071046446
63,1438346755275,-0.037621338,-0.2270958,0.0067992117
64,1438346755296,-0.052282102,-0.20663181,0.0052720476
65,1438346755316,-0.041897394,-0.18708412,-0.0041963635
66,1438346755337,-0.02143341,-0.18372437,-0.003280065
67,1438346755355,0.006971821,-0.20021772,0.004355751
68,1438346755375,0.015218504,-0.22831753,0.0031340197
69,1438346755393,-0.014408458,-0.21426763,0.0034394525
70,1438346755413,-0.066026576,-0.1708962,0.004966615
71,1438346755433,-0.06511027,-0.178532,0.0092426725
72,1438346755458,-0.0070780776,-0.19502537,0.012296999
73,1438346755478,0.048510663,-0.22648494,0.020543678
74,1438346755499,0.01582937,-0.26588574,0.019932812
75,1438346755516,-0.054725565,-0.20846441,0.03245555
76,1438346755534,-0.08985032,-0.17272879,0.05658473
77,1438346755553,-0.10176219,-0.13057908,0.07277266
78,1438346755574,-0.1533803,-0.1531811,0.10667568
79,1438346755595,-0.21996462,-0.26802376,0.11217346
80,1438346755617,-0.2227135,-0.41676944,0.07155093
81,1438346755684,-0.16712478,-0.4433421,-0.010305015
82,1438346755685,-0.13535978,-0.40210867,-0.058257937
83,1438346755686,-0.09046118,-0.35965356,-0.068642646
84,1438346755694,-0.0024965852,-0.28543344,-0.05764707
85,1438346755719,0.06530946,-0.4546431,-0.019773427
86,1438346755734,0.0121641755,-0.72281295,0.026041465
87,1438346755756,-0.12497507,-0.6586721,0.055668436
88,1438346755776,-0.324728,-0.4827429,0.07552155
89,1438346755794,-0.46461615,-0.33705154,0.09262578
90,1438346755814,-0.5476938,-0.27138352,0.09415294
91,1438346755835,-0.51226366,-0.27749217,0.047727183
92,1438346755857,-0.3509952,-0.32025275,-0.00725069
93,1438346755874,-0.12222618,-0.32300165,-0.047262363
94,1438346755896,-0.024182305,-0.43845516,-0.032601595
95,1438346755916,-0.051976673,-0.6174387,0.02879036
96,1438346755936,-0.13505435,-0.53924793,0.083462805
97,1438346755958,-0.14849338,-0.42532158,0.09537467
98,1438346755978,-0.11947728,-0.3944729,0.09293121
99,1438346755996,-0.057474457,-0.4311248,0.112478904
100,1438346756017,-0.020822544,-0.59697473,0.11278433
101,1438346756036,-0.018379085,-0.7887864,0.07888131
102,1438346756057,-0.041897394,-0.75030184,0.057195596
103,1438346756074,-0.1121469,-0.62751794,0.052003242
104,1438346756095,-0.31098354,-0.57437265,0.04070223
105,1438346756122,-0.515318,-0.5145079,0.035509877
106,1438346756135,-0.5990065,-0.34071672,0.047116317
107,1438346756158,-0.5861783,-0.20418835,0.046810888
108,1438346756176,-0.4386544,-0.21671109,0.027263196
109,1438346756197,-0.31678677,-0.32849944,0.015045891
110,1438346756217,-0.45331514,-0.4995417,0.07796501
111,1438346756237,-0.5541079,-0.6284343,0.15432316
112,1438346756256,-0.50676584,-0.53008497,0.152796
113,1438346756276,-0.38214934,-0.48518637,0.14485475
114,1438346756296,-0.35404953,-0.48488092,0.12225274
115,1438346756316,-0.25600567,-0.4069956,0.086211696
116,1438346756340,-0.07274609,-0.53680444,0.07582699
117,1438346756397,0.036293358,-0.89477146,0.002523154
118,1438346756398,0.097685315,-0.9641048,-0.10315653
119,1438346756400,0.12761772,-0.8040581,-0.18531792
120,1438346756417,0.14411107,-0.70265436,-0.16485393
121,1438346756436,0.16060445,-0.88072157,-0.08819033
122,1438346756454,0.072639845,-0.97662747,-0.027409242
123,1438346756474,-0.36290708,-0.7353357,-0.02374405
124,1438346756494,-0.71965235,-0.070714295,0.052919537
125,1438346756515,-0.8406037,0.29397228,0.14790908
126,1438346756535,-0.850683,0.054513067,0.21602055
127,1438346756554,-0.92001617,-0.2374805,0.26427892
128,1438346756575,-0.96857995,-0.43998235,0.30215257
129,1438346756604,-0.94872683,-0.63209945,0.33177954
130,1438346756616,-0.8558753,-0.89019,0.2966548
131,1438346756638,-0.7071296,-1.2160866,0.2108282
132,1438346756657,-0.62771714,-1.2255551,0.12958312
133,1438346756676,-0.5189831,-1.0823071,0.015656756
134,1438346756698,-0.37665156,-0.9802927,-0.057341643
135,1438346756717,-0.2422612,-0.9857905,-0.09307726
136,1438346756737,-0.10756541,-1.0936081,-0.15721811
137,1438346756757,-0.010132402,-1.028551,-0.20639277
138,1438346756777,0.15266317,-0.86972606,-0.27664226
139,1438346756800,0.30140886,-0.6201876,-0.30749094
140,1438346756815,0.36952034,-0.5783433,-0.30657464
141,1438346756837,0.36799318,-0.76313007,-0.26992273
142,1438346756854,0.36982578,-1.0300782,-0.2170829
143,1438346756874,0.37654528,-1.1482806,-0.2076145
144,1438346756894,0.39212236,-1.0835289,-0.19692436
145,1438346756920,0.38754088,-0.9647156,-0.15874527
146,1438346756940,0.38723543,-0.88408136,-0.13828129
147,1438346756956,0.39028975,-0.83948815,-0.1309509
148,1438346756978,0.34844548,-0.68341213,-0.08238711
149,1438346756994,0.1838173,-0.49893084,0.04253483
150,1438346757015,-0.021738842,-0.39783263,0.11461692
151,1438346757034,-0.15215857,-0.43998235,0.1491308
152,1438346757058,-0.28288373,-0.5572685,0.1818121
153,1438346757187,-0.3219791,-0.6941023,0.21113363
154,1438346757188,-0.31464872,-0.7258673,0.20441411
155,1438346757189,-0.23187649,-0.6638645,0.13721894
156,1438346757190,-0.06297225,-0.45983547,0.03123382
157,1438346757191,0.094630994,-0.19930142,-0.09918591
158,1438346757192,0.16640764,-0.12263784,-0.13889216
159,1438346757202,0.17343262,-0.058802426,-0.22044267
160,1438346757232,0.24062777,0.08872154,-0.2806129
161,1438346757234,0.3371445,0.3245155,-0.27603137
162,1438346757254,0.24704185,0.31260362,-0.11231951
163,1438346757278,-0.16376501,-0.2878769,-0.007556122
164,1438346757295,-0.6429888,-0.50992644,-0.08574687
165,1438346757315,-0.35954732,0.33337304,-0.15446922
166,1438346757336,-0.1533803,0.8284793,-0.09490985
167,1438346757358,-0.2553948,-0.043530792,0.0031340197
168,1438346757379,-0.17934208,-1.2261659,-0.08391427
169,1438346757397,0.19206399,-0.9341723,-0.38781974
170,1438346757418,0.39670384,0.46348736,-0.6559896
171,1438346757438,0.4076994,1.0862645,-0.7283771
172,1438346757458,0.3111827,1.2157679,-0.5524479
173,1438346757475,0.111124344,0.49006,-0.38720885
174,1438346757495,-0.0113541335,0.09238672,-0.22685675
175,1438346757518,-0.014103025,0.0019786656,-0.16882455
176,1438346757538,0.09127123,-0.046279684,-0.234798
177,1438346757556,0.23207566,0.28389296,-0.30504748
