id,attr_time,attr_x,attr_y,attr_z
1,1438345018084,0.010105826,-0.17055094,0.056956552
2,1438345018085,0.0012482814,-0.15222499,0.05573482
3,1438345018086,0.013160154,-0.12901211,0.05787285
4,1438345018087,0.015909046,-0.12656865,0.061232608
5,1438345018126,0.022017699,-0.15527931,0.063676074
6,1438345018127,0.006440636,-0.20048334,0.06550866
7,1438345018136,-0.0033332072,-0.17513242,0.056956552
8,1438345018155,0.013160154,-0.11954369,0.048099007
9,1438345018173,0.02537746,-0.099385135,0.049320735
10,1438345018194,0.026293755,-0.13573162,0.06153804
11,1438345018216,0.0018591471,-0.18490627,0.068257555
12,1438345018236,-0.0015006121,-0.16810748,0.053596795
13,1438345018257,0.006440636,-0.11832196,0.04748814
14,1438345018276,0.023850296,-0.10702095,0.05206963
15,1438345018296,0.025682893,-0.13023382,0.06337064
16,1438345018316,0.010716692,-0.16780205,0.065203235
17,1438345018336,0.00216458,-0.17268896,0.06337064
18,1438345018356,0.0052189045,-0.14917065,0.057261985
19,1438345018375,0.012549289,-0.13450989,0.056956552
20,1438345018396,0.018047076,-0.13878594,0.056956552
21,1438345018414,0.014076453,-0.15772277,0.06337064
22,1438345018435,0.0055243373,-0.17085637,0.07039559
23,1438345018456,0.009800393,-0.15283585,0.06917386
24,1438345018475,0.012854721,-0.14428373,0.06428693
25,1438345018495,0.016214479,-0.15100324,0.062148906
26,1438345018516,0.019268807,-0.15619561,0.05787285
27,1438345018536,0.016214479,-0.15497388,0.061843473
28,1438345018556,0.016825344,-0.1534467,0.06856299
29,1438345018577,0.011022124,-0.15527931,0.065203235
30,1438345018596,0.0027754456,-0.15130869,0.065203235
31,1438345018616,0.011022124,-0.15619561,0.055429388
32,1438345018635,0.0143818855,-0.15161411,0.05573482
33,1438345018655,0.013465587,-0.14214571,0.05787285
34,1438345018683,0.016214479,-0.12443061,0.06550866
35,1438345018740,0.013160154,-0.13878594,0.06947929
36,1438345018741,0.012854721,-0.16780205,0.0639815
37,1438345018742,0.009800393,-0.18765517,0.061232608
38,1438345018754,0.009800393,-0.16077709,0.05298593
39,1438345018774,0.027210053,-0.10579922,0.053596795
40,1438345018793,0.029348083,-0.118016526,0.061843473
41,1438345018814,0.014992747,-0.15191954,0.06703583
42,1438345018833,-0.00363864,-0.17940849,0.076809675
43,1438345018854,-0.0030277763,-0.1729944,0.0639815
44,1438345018874,0.01163299,-0.123819746,0.050237034
45,1438345018895,0.031791545,-0.09846884,0.048709873
46,1438345018916,0.03820563,-0.13298273,0.05665112
47,1438345018934,0.00949496,-0.2010942,0.068257555
48,1438345018954,-0.009747293,-0.21178435,0.068257555
49,1438345018974,-0.008525563,-0.15161411,0.058178283
50,1438345018994,0.011327557,-0.08564067,0.0508479
51,1438345019015,0.03118068,-0.08350264,0.053596795
52,1438345019036,0.028126352,-0.154363,0.06459237
53,1438345019059,0.0052189045,-0.21575497,0.07161732
54,1438345019076,-0.005471237,-0.20628655,0.06337064
55,1438345019094,0.0006374158,-0.121070854,0.058178283
56,1438345019115,0.02690462,-0.08930586,0.053902227
57,1438345019138,0.046452306,-0.12565234,0.05787285
58,1438345019153,0.035151303,-0.19620728,0.066730395
59,1438345019176,0.003997173,-0.22064188,0.076809675
60,1438345019194,-0.007303832,-0.1711618,0.0658141
61,1438345019214,-0.00027888268,-0.10030144,0.05420766
62,1438345019234,0.027515486,-0.07800485,0.05298593
63,1438345019259,0.030569814,-0.13328816,0.054818526
64,1438345019280,0.011022124,-0.17757589,0.067952126
65,1438345019300,0.00033198297,-0.1674966,0.06947929
66,1438345019314,-0.0033332072,-0.13848051,0.06428693
67,1438345019334,0.011022124,-0.115267634,0.057567418
68,1438345019354,0.024155729,-0.12290345,0.05573482
69,1438345019374,0.030569814,-0.14153484,0.057567418
70,1438345019394,0.02537746,-0.14672719,0.06550866
71,1438345019414,0.0052189045,-0.15283585,0.07314448
72,1438345019487,-0.003944073,-0.15069781,0.06947929
73,1438345019488,0.011022124,-0.14336744,0.05787285
74,1438345019489,0.018657941,-0.1308447,0.048099007
75,1438345019495,0.018047076,-0.13145557,0.05298593
76,1438345019525,0.011938423,-0.14153484,0.062148906
77,1438345019536,-0.0063875336,-0.16230425,0.07039559
78,1438345019554,-0.009136427,-0.17238353,0.06428693
79,1438345019575,-0.0011951812,-0.16596945,0.046877276
80,1438345019596,0.0067460686,-0.12840123,0.043517515
81,1438345019617,0.014992747,-0.10824268,0.04504468
82,1438345019634,0.018352509,-0.12137628,0.0630652
83,1438345019657,0.0070515014,-0.13725878,0.075282514
84,1438345019676,-0.008830996,-0.1580282,0.08200203
85,1438345019697,-0.007609265,-0.14917065,0.072533615
86,1438345019716,0.014076453,-0.123819746,0.055429388
87,1438345019736,0.03148611,-0.11312961,0.05573482
88,1438345019757,0.028431784,-0.15650104,0.05909458
89,1438345019777,-0.0024169106,-0.16627488,0.062148906
90,1438345019798,-0.008525563,-0.13664791,0.055429388
91,1438345019816,-0.0042495057,-0.11923826,0.056345686
92,1438345019837,0.00582977,-0.1299284,0.0639815
93,1438345019858,0.012243856,-0.15161411,0.065203235
94,1438345019875,0.011022124,-0.16077709,0.063676074
95,1438345019899,0.0079678,-0.16688575,0.056956552
96,1438345019916,-0.0033332072,-0.16047166,0.05878915
97,1438345019937,-0.0024169106,-0.13756421,0.054818526
98,1438345019956,0.01743621,-0.11343504,0.055123955
99,1438345019976,0.027515486,-0.13298273,0.062148906
100,1438345019997,0.011022124,-0.18643343,0.06611953
101,1438345020014,-0.0030277763,-0.19070949,0.065203235
102,1438345020036,-0.0063875336,-0.14550546,0.05878915
103,1438345020062,0.008578666,-0.09236018,0.05420766
104,1438345020079,0.027820919,-0.116794795,0.056956552
105,1438345020099,0.023850296,-0.18582258,0.058483716
106,1438345020193,0.0079678,-0.19681814,0.060621746
107,1438345020195,-0.007303832,-0.15955536,0.05878915
108,1438345020196,-0.008830996,-0.11038071,0.056040253
109,1438345020197,0.01743621,-0.11435133,0.056345686
110,1438345020199,0.022323132,-0.143062,0.061843473
111,1438345020218,0.015603613,-0.18215738,0.06856299
112,1438345020235,0.0015537143,-0.18460084,0.06947929
113,1438345020258,0.0006374158,-0.14000767,0.05787285
114,1438345020274,0.010716692,-0.11190788,0.053902227
115,1438345020295,0.0211014,-0.14825436,0.053902227
116,1438345020317,0.023544863,-0.20873001,0.056956552
117,1438345020335,0.016214479,-0.21453324,0.063676074
118,1438345020356,0.0052189045,-0.16138797,0.05573482
119,1438345020376,0.006135203,-0.11557306,0.057567418
120,1438345020397,0.016214479,-0.12870666,0.058483716
121,1438345020416,0.017130777,-0.1702455,0.05909458
122,1438345020438,0.0143818855,-0.19437468,0.06550866
123,1438345020458,0.012549289,-0.16994007,0.05665112
124,1438345020478,0.024461161,-0.11618393,0.050542466
125,1438345020498,0.025072027,-0.10610466,0.060927175
126,1438345020515,0.023544863,-0.15619561,0.0648978
127,1438345020535,0.015603613,-0.19468011,0.06734126
128,1438345020555,0.012243856,-0.16596945,0.056956552
129,1438345020575,0.023850296,-0.102134034,0.053902227
130,1438345020595,0.022933997,-0.081670046,0.055123955
131,1438345020615,0.018963374,-0.12168172,0.0639815
132,1438345020637,0.018047076,-0.16596945,0.068257555
133,1438345020655,0.010411259,-0.16963464,0.059400015
134,1438345020675,0.017741643,-0.1439783,0.052680496
135,1438345020696,0.015603613,-0.12748495,0.059705444
136,1438345020722,0.018657941,-0.1308447,0.0648978
137,1438345020735,0.014687318,-0.16383141,0.062148906
138,1438345020760,0.006440636,-0.17329983,0.05909458
139,1438345020778,0.0015537143,-0.14947608,0.053902227
140,1438345020795,0.00949496,-0.13328816,0.056345686
141,1438345020815,0.014687318,-0.1262632,0.067952126
142,1438345020835,0.03118068,-0.14978153,0.06550866
143,1438345020856,0.022323132,-0.1870443,0.0630652
144,1438345020878,0.015909046,-0.18001935,0.05573482
145,1438345020948,0.016214479,-0.15375215,0.05206963
146,1438345020949,0.025682893,-0.15253042,0.056040253
147,1438345020950,0.026599187,-0.16932921,0.058483716
148,1438345020957,0.021712266,-0.16138797,0.055123955
149,1438345020975,0.009800393,-0.15405758,0.058483716
150,1438345020996,0.0006374158,-0.16047166,0.058483716
151,1438345021016,0.0006374158,-0.13664791,0.05909458
152,1438345021067,0.013160154,-0.12962297,0.06245434
153,1438345021068,0.024766594,-0.14978153,0.060927175
154,1438345021079,0.027515486,-0.15375215,0.058483716
155,1438345021098,0.022628564,-0.1580282,0.058483716
156,1438345021117,0.014076453,-0.1674966,0.0676467
157,1438345021137,0.008884098,-0.17543787,0.06886843
158,1438345021159,0.004302606,-0.15527931,0.06337064
159,1438345021177,0.017741643,-0.12168172,0.055429388
160,1438345021197,0.021712266,-0.1280958,0.059705444
161,1438345021218,0.011022124,-0.17177267,0.0658141
162,1438345021237,-0.0011951812,-0.19315295,0.067952126
163,1438345021259,-0.005471237,-0.16932921,0.055429388
164,1438345021279,0.012854721,-0.12137628,0.05329136
165,1438345021299,0.023544863,-0.12045999,0.056040253
166,1438345021318,0.022933997,-0.16719118,0.060621746
167,1438345021335,0.006440636,-0.18734974,0.06001088
168,1438345021357,-0.001806045,-0.18857147,0.06275977
169,1438345021378,0.006135203,-0.14672719,0.054818526
170,1438345021398,0.016825344,-0.11740566,0.056040253
171,1438345021418,0.02690462,-0.12443061,0.061232608
172,1438345021437,0.028737217,-0.1674966,0.062148906
173,1438345021457,0.014076453,-0.20873001,0.06428693
174,1438345021479,0.0009428486,-0.20506482,0.059400015
175,1438345021499,0.0036917403,-0.13634248,0.049320735
176,1438345021519,0.018047076,-0.12015455,0.051153332
177,1438345021539,0.017741643,-0.13573162,0.05451309
178,1438345021558,0.009189531,-0.16199882,0.066424966
179,1438345021578,0.0036917403,-0.174827,0.06031631
180,1438345021600,0.0070515014,-0.1253469,0.06550866
181,1438345021666,0.02323943,-0.121070854,0.06001088
182,1438345021667,0.03148611,-0.13603705,0.057567418
183,1438345021668,0.022323132,-0.16688575,0.06245434
184,1438345021681,0.013465587,-0.17727046,0.057261985
185,1438345021706,0.010716692,-0.1354262,0.05573482
186,1438345021717,0.023850296,-0.10305033,0.04840444
187,1438345021738,0.03148611,-0.109464414,0.05665112
188,1438345021759,0.022933997,-0.13939682,0.068257555
189,1438345021776,-0.0027223434,-0.17513242,0.07039559
190,1438345021797,-0.0033332072,-0.15405758,0.05665112
191,1438345021817,0.011938423,-0.10152317,0.051764198
192,1438345021838,0.026293755,-0.11129701,0.05573482
193,1438345021856,0.02537746,-0.1589445,0.058483716
194,1438345021876,0.009189531,-0.20170507,0.066730395
195,1438345021896,-0.0033332072,-0.19132036,0.059400015
196,1438345021916,-0.00577667,-0.1403131,0.05329136
197,1438345021936,0.0006374158,-0.09266562,0.049015306
198,1438345021956,0.021406833,-0.11038071,0.061232608
199,1438345021976,0.012854721,-0.17788132,0.07161732
200,1438345021996,2.6550144e-05,-0.19712357,0.06978472
201,1438345022017,0.00216458,-0.14520003,0.06245434
202,1438345022039,0.016825344,-0.13053927,0.06245434
203,1438345022066,0.021406833,-0.1571119,0.058178283
204,1438345022083,0.024461161,-0.18918233,0.055429388
205,1438345022099,0.01377102,-0.21544953,0.055123955
206,1438345022118,-0.0042495057,-0.1720781,0.053596795
207,1438345022137,-0.0048603714,-0.10152317,0.05573482
208,1438345022160,0.015909046,-0.09571995,0.055429388
209,1438345022177,0.02537746,-0.14611633,0.05787285
210,1438345022197,0.019879673,-0.2020105,0.06001088
211,1438345022217,0.013160154,-0.16902378,0.046877276
212,1438345022239,0.012243856,-0.09846884,0.051153332
213,1438345022257,0.021406833,-0.094803646,0.05787285
214,1438345022277,0.024155729,-0.15008695,0.05787285
215,1438345022298,0.015909046,-0.1888769,0.05909458
216,1438345022322,0.006440636,-0.16566402,0.060621746
217,1438345022397,0.0024700128,-0.12748495,0.06001088
218,1438345022398,0.012854721,-0.12320888,0.059400015
219,1438345022399,0.014687318,-0.13756421,0.06459237
220,1438345022400,0.006135203,-0.17696503,0.06703583
221,1438345022417,0.0024700128,-0.17391069,0.06245434
222,1438345022441,0.006135203,-0.15161411,0.065203235
223,1438345022457,0.014076453,-0.15558474,0.0648978
224,1438345022477,0.011938423,-0.17391069,0.06611953
225,1438345022499,0.0030808784,-0.17910305,0.06337064
226,1438345022517,0.0052189045,-0.15863907,0.059400015
227,1438345022539,0.011022124,-0.13725878,0.056040253
228,1438345022557,0.016519912,-0.12840123,0.0648978
